Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","37","R?publique centrafricaine","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","50.9","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","37","R?publique centrafricaine","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","266","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","37","R?publique centrafricaine","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","21.02","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","117","R?publique de Cor?e","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3453","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","117","R?publique de Cor?e","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","99","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","117","R?publique de Cor?e","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","691","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","117","R?publique de Cor?e","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","53.86","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","146","R?publique de Moldova","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2687","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","146","R?publique de Moldova","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","69.84","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","146","R?publique de Moldova","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","561","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","146","R?publique de Moldova","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","27.57","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","250","R?publique d?mocratique du Congo","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","1913","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","250","R?publique d?mocratique du Congo","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","25.91","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","250","R?publique d?mocratique du Congo","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","29","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","250","R?publique d?mocratique du Congo","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","3.21","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","120","R?publique d?mocratique populaire lao","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2762","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","120","R?publique d?mocratique populaire lao","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","75.1","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","120","R?publique d?mocratique populaire lao","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","283","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","120","R?publique d?mocratique populaire lao","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","18.32","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","56","R?publique dominicaine","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2970","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","56","R?publique dominicaine","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","69.79","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","56","R?publique dominicaine","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","506","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","56","R?publique dominicaine","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","35.03","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","116","R?publique populaire d?mocratique de Cor?e","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2097","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","116","R?publique populaire d?mocratique de Cor?e","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","55.02","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","116","R?publique populaire d?mocratique de Cor?e","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","132","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","116","R?publique populaire d?mocratique de Cor?e","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.21","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","215","R?publique-Unie de Tanzanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2374","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","215","R?publique-Unie de Tanzanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","60.08","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","215","R?publique-Unie de Tanzanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","164","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","215","R?publique-Unie de Tanzanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","11.4","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3588","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","107.75","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","935","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","54.57","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3395","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","106.19","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","985","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","58.86","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2214","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","58.83","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","103","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","8.5","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2633","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","84.3","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","699","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","49.06","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2553","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","71.3","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","659","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","44.01","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2949","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","91.46","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","635","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","52.07","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3095","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","89.49","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","814","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","53.18","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2402","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","54.56","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","200","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","17.75","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2601","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","64.39","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","166","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","14.66","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2865","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","86.58","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","817","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","43.79","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3123","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","95.8","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","616","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","50.68","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2332","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","50.33","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","92","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","11.11","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2914","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","71.07","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","918","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","38.08","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","198","Slov?nie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3149","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","198","Slov?nie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","95.34","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","198","Slov?nie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","812","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","198","Slov?nie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","51.98","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2581","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","75.87","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","353","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","19.92","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2719","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","67.43","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","206","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","18.96","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","210","Su?de","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3184","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","210","Su?de","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","108.1","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","210","Su?de","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1048","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","210","Su?de","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","69.35","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3379","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","97.16","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","1134","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","61.31","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2758","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","68.04","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","432","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","32.54","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2484","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","71.64","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","380","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","23.24","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2272","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","78.06","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","324","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","27.07","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","167","Tch?quie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3286","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","167","Tch?quie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","86.77","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","167","Tch?quie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","945","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","167","Tch?quie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","52.09","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","216","Tha?lande","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2808","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","216","Tha?lande","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","60.83","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","216","Tha?lande","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","358","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","216","Tha?lande","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","26.21","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2232","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","48.18","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","196","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.47","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","217","Togo","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2464","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","217","Togo","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","56.8","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","217","Togo","664","Disponibilit? alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","107","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","217","Togo","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","9.69","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","220","Trinit?-et-Tobago","664","Disponibilit? alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2959","Fc","Donn?e calcul?e"
