Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","37","République centrafricaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","21.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","37","République centrafricaine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","18.65","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","117","République de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3453","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","117","République de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","117","République de Corée","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","123.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","117","République de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","691","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","117","République de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","53.86","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","117","République de Corée","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","47.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2687","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","69.84","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","73.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","561","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","27.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","146","République de Moldova","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","38.56","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","1913","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","25.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","25.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","3.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","250","République démocratique du Congo","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","1.6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2762","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","75.1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","48.77","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","283","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","18.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","120","République démocratique populaire lao","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","22.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2970","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","69.79","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","102.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","506","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","35.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","56","République dominicaine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","32.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2097","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","55.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","36.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","132","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","116","République populaire démocratique de Corée","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","9.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2374","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","60.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","50.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","164","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","11.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","215","République-Unie de Tanzanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3588","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","107.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","122.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","935","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","54.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","183","Roumanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","67.88","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3395","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","106.19","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","138.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","985","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","58.86","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","73.38","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2214","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","58.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","28.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","103","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","8.5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","184","Rwanda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","6.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2633","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","84.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","75.22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","699","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","49.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","189","Sainte-Lucie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","48.1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2553","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","71.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","107.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","659","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","44.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","188","Saint-Kitts-et-Nevis","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","47.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2949","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","91.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","86.97","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","635","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","52.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","191","Saint-Vincent-et-les Grenadines","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","40.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3095","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","89.49","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","140.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","814","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","53.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","244","Samoa","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","62.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2402","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","54.56","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","71.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","200","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","17.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tomé-et-Principe","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","12.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2601","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","64.39","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","68.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","166","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","14.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","195","Sénégal","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","10.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2865","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","86.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","89.85","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","817","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","43.79","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","61.78","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3123","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","95.8","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","92.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","616","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","50.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","40.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2332","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","50.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","49.77","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","92","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","11.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","4.63","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2914","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","71.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","138.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","918","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","38.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","79.53","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","3149","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","95.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","112.44","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","812","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","51.98","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","198","Slovénie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","58.46","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2581","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","75.87","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","68.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","353","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","19.92","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","24.88","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2019","2019","Kcal/personne/jour","2719","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","67.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2901","Total General","2019","2019","g/personne/jour","51.93","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2019","2019","Kcal/personne/jour","206","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2019","2019","g/personne/jour","18.96","Fc","Donnée calculée"
